date,channel,impressions,clicks,spend,conversions,revenue
2024-07-08,Paid Search,62755,2327,2738.35,91,6800.91
2024-01-02,Display,127590,562,243.47,6,387.81
2023-04-06,Paid Social,103407,1149,827.12,23,1345.61
2024-07-17,Video,46642,345,303.95,5,349.16
2024-06-06,Display,181645,887,411.37,10,632.78
2024-03-08,Email,17799,457,31.41,21,1971.71
2024-01-11,Display,108022,457,217.39,4,253.25
2023-01-27,Email,14071,330,19.1,15,1204.62
2024-06-19,Paid Search,63215,2588,3234.58,79,6448.2
2023-12-10,Email,18867,459,31.18,19,1550.81
2024-04-23,Video,44996,351,286.78,5,351.24
2023-06-04,Paid Search,59481,2385,2921.03,117,9137.01
2023-08-18,Email,16033,395,,15,1372.07
2023-02-09,Email,13993,364,24.15,22,1829.73
2024-06-02,Email,14746,365,21.55,20,1784.75
2023-11-19,Paid Search,70079,2392,2860.64,97,7069.98
2023-09-06,Display,146228,599,292.27,7,465.04
2023-01-15,Paid Search,34301,1072,1195.17,46,3639.47
2023-12-03,Display,240365,733,353.59,9,522.38
2024-06-06,Email,19089,416,21.22,24,2415.34
2023-03-24,Paid Search,44776,1241,1410.55,56,4245.32
2024-01-08,Video,44332,295,259.81,6,456.51
2024-04-26,Display,166366,557,276.46,6,349.81
2024-06-10,Display,155302,573,257.7,5,298.33
2024-05-03,Video,44090,330,306.08,5,390.87
2024-10-14,Paid Social,106925,1253,848.32,24,1369.25
2023-04-23,Display,159594,626,312.39,6,347.75
2023-03-06,Email,13493,304,17.31,16,1263.89
2024-09-16,Email,22284,574,36.4,26,2843.84
2024-08-19,Display,148679,646,349.81,6,354.15
2024-08-19,Email,19833,531,32.95,31,2783.97
2023-02-02,Display,119028,494,234.81,4,262.22
2023-04-11,Paid Social,85725,1067,831.3,25,1700.82
2024-09-10,Display,132220,475,232.42,4,222.75
2024-03-19,Paid Social,101470,1555,1104.07,31,1773.01
2024-02-18,Paid Search,48268,1860,2226.23,81,6195.37
2024-03-18,Video,42962,348,322.38,5,325.67
2023-12-22,Display,219685,829,395.4,6,297.4
2023-06-15,Paid Search,54092,1899,2257.46,91,5433.21
2024-02-08,Email,15830,385,21.83,15,1251.27
2024-10-06,Email,18702,361,18.85,17,1713.26
2024-09-06,Paid Search,73536,2628,2781.13,118,10447.9
2023-06-30,Email,15212,381,21.75,18,1583.23
2023-10-11,Social,99957,1194,974.08,23,1692.17
2024-11-06,Display,218230,755,363.8,6,327.57
2024-03-19,Email,19600,565,34.13,38,2878.37
2024-03-10,Email,12321,318,19.49,14,1076.04
2024-04-09,Video,54637,441,428.81,7,547.55
2024-05-21,Paid Social,89301,1096,771.26,28,1778.59
2024-12-20,Display,212577,949,477.27,9,427.03
2024-07-09,Paid Search,76675,2837,3280.4,122,8601.08
2023-06-16,Email,17093,506,30.08,25,2503.11
2023-11-04,Email,15229,332,17.76,20,1834.98
2023-06-27,Video,50476,377,315.71,6,403.36
2024-05-25,Email,14196,340,17.66,16,1216.23
2024-04-25,Paid Social,111781,1271,817.89,25,1814.17
2024-04-24,Email,16077,313,20.8,17,1492.78
2024-09-26,Paid Search,75804,2842,3687.55,114,9610.27
2024-02-18,Video,56346,432,409.66,7,518.02
2023-11-21,Paid Social,99746,1212,1470.66,41,3247.02
2023-05-30,Video,45926,318,344.73,5,378.42
2023-09-04,Display,157969,579,283.53,7,471.1
2023-03-07,Paid Social,91481,1070,727.88,17,1019.44
2023-03-19,Email,13590,354,22.06,14,1138.39
2024-03-28,Email,19566,504,29.12,24,2165.08
2023-06-24,Paid Search,50313,1592,2024.36,64,4131.51
2024-09-24,Video,51547,386,362.84,6,410.63
2023-09-03,Paid Search,56816,2139,2451.08,93,7676.56
2023-12-16,Paid Social,156169,2016,1269.43,40,2662.16
2023-07-12,Display,127193,533,332.17,6,389.67
2024-11-17,Email,21213,529,33.07,26,2631.15
2023-05-25,Paid Search,56694,2221,2220.69,71,5049.78
2023-05-26,Paid Search,68366,2461,3140.16,83,5788.31
2023-04-01,Paid Search,48946,1774,2488.4,97,7618.68
2024-11-13,Paid Search,64344,1840,2230.98,70,4888.4
2023-11-07,Paid_Search,62089,2021,2314.92,77,5233.96
2023-04-04,Paid Search,52342,1779,2492.66,84,5951.01
2023-11-06,Email,22540,500,31.41,23,2070.57
2024-05-09,Display,151707,594,303.54,5,350.18
2023-07-13,Paid Social,72359,865,608.78,20,1562.54
2024-03-06,Email,19860,424,28.35,22,1848.33
2024-03-23,Display,170833,757,331.78,7,387.59
2023-11-01,Paid Social,120925,1793,1403.12,28,1702.74
2024-10-31,Paid Social,99760,1095,723.64,21,1264.97
2023-04-10,Video,38647,347,312.72,4,240.96
2023-02-08,Display,130383,420,200.88,4,237.41
2023-03-12,Video,48718,303,240.55,4,365.21
2023-01-07,Display,96456,412,202.78,4,245.27
2023-09-25,paid_social,81878,976,653.07,18,1221.25
2023-05-03,Social,88911,985,708.66,23,1467.73
2023-10-11,Video,50445,378,344.8,5,344.74
2023-01-12,Video,40959,329,276.14,7,549.06
2024-02-16,Paid Social,100427,881,635.88,26,1453.38
2024-02-17,Paid Social,98498,1181,796.67,28,1908.05
2023-03-24,Video,33172,249,241.11,3,250.9
2023-02-01,Email,16979,435,28.18,24,1986.57
2024-08-09,Display,131104,514,254.57,5,325.93
2024-02-06,Paid Search,62422,2164,2375.97,103,8552.73
2024-01-08,Paid Social,78715,952,746.9,22,1295.53
2023-03-26,Paid Search,48711,1568,1794.22,50,3568.56
01/18/2023,Video,30349,230,209.77,4,327.91
2024-08-22,Email,15025,362,24.72,21,1974.53
2023-04-25,Paid Search,46813,1627,1993.76,57,4531.21
2024-06-19,Video,45030,367,325.73,5,347.13
2023-09-23,Email,14677,286,16.89,17,1636.37
2023-05-04,Display,113016,453,212.79,3,206.99
2023-04-16,Display,121546,426,235.52,4,226.8
2023-01-25,Email,14262,320,19.84,13,1369.3
2023-02-09,Display,106838,356,166.95,3,161.06
2023-07-18,Display,137469,518,271.01,5,252.19
2023-04-05,Display,137326,539,265.55,5,259.38
2024-06-29,Display,126110,454,214.57,4,234.18
2024-09-17,Paid Search,71140,2479,3074.7,89,7203.45
2024-02-28,Display,168203,624,311.78,5,254.69
2024-11-28,Email,23958,688,89.43,64,6331.71
2024-02-09,Display,122889,453,229.32,4,253.07
2023-08-10,Paid Social,87092,1391,997.44,35,2566.51
2024-11-04,Video,79736,684,612.14,11,645.42
2023-04-25,Video,56390,456,376.01,6,501.3
2024-09-16,Paid Search,69241,2469,3130.36,107,8550.99
2024-11-23,Video,60405,420,356.2,6,444.68
2023-08-23,Paid Search,45091,1304,1550.24,45,3480.34
2024-12-22,Display,213257,842,464.19,7,447.14
2024-04-24,Video,65948,445,405.71,7,454.65
2024-12-03,Video,87482,738,647.0,11,887.43
2024-12-09,Video,88581,742,647.47,11,757.72
2024-07-26,Display,133935,533,257.14,5,323.12
2023-04-05,Email,19007,473,26.83,20,1796.3
2023-12-31,Display,224434,828,399.1,9,471.32
2024-07-05,Email,13756,374,25.96,28,2583.88
2024-03-31,Video,53712,377,320.05,6,409.75
2024-08-06,Social,87535,1191,939.05,20,1241.77
2023-03-05,Display,134217,554,242.03,5,281.34
2023-04-11,Display,141015,514,237.71,6,326.77
2023-10-18,Display,182817,735,401.02,7,467.32
2023-05-24,Display,148365,652,350.77,7,411.39
2023-12-10,Paid Search,79831,2636,3032.27,115,7846.34
2024-12-02,Email,36219,880,92.26,109,9723.85
2023-05-31,Video,43500,326,341.91,4,296.14
2023-08-11,Video,54724,504,460.47,7,592.87
2023-02-03,Video,32035,220,191.49,3,208.62
2024-06-08,Video,46931,354,348.88,5,331.79
2023-09-23,Paid Social,118576,1451,885.73,39,2195.29
2024-08-23,Display,136481,511,250.25,6,314.73
2024-01-15,Paid Social,90254,1066,780.42,19,1213.83
2023-01-21,Video,43416,330,275.03,7,560.74
2024-09-20,Paid Social,138703,1607,1160.03,25,1891.78
2024-10-07,Display,203715,745,367.79,7,379.17
2024-12-10,Paid Search,90061,3701,4829.97,132,10898.22
2024-02-21,Display,126960,664,293.54,8,425.65
2024-06-25,Video,57789,488,406.21,8,712.94
2024-10-09,Paid Social,104132,1204,754.61,28,1803.27
2024-10-08,Video,63662,512,475.88,8,604.78
2024-02-29,Paid Search,58724,2064,2321.56,83,6455.89
2023-10-20,Paid Search,72055,2346,2629.34,101,8696.58
2023-12-01,Paid Social,175162,2573,1687.51,56,3849.19
2023-01-09,Email,14394,355,20.57,15,1602.29
2023-07-07,Video,45900,371,563.07,8,570.44
2023-06-26,Display,139768,663,346.73,6,388.7
2023-10-15,Video,69079,591,467.16,10,728.09
2023-10-09,Paid Social,93286,1213,785.3,23,1451.5
2024-10-27,Display,165777,599,345.12,7,467.36
2023-09-13,Display,165668,704,332.43,8,370.74
2023-07-07,Email,15864,419,35.97,29,2242.34
2023-07-26,Paid Social,76213,804,499.14,16,980.13
2023-04-14,Paid Social,104241,1329,935.8,24,1401.57
2024-09-07,Video,58079,401,375.16,5,341.22
2023-01-26,Email,14658,460,25.43,29,2131.03
2023-09-12,Paid Search,71496,2893,3369.01,122,8940.71
2023-01-21,Display,123808,452,217.65,5,243.44
2024-11-27,Email,32330,806,103.59,67,5878.48
2024-11-07,Paid Social,119523,1516,993.82,36,2056.2
2023-09-01,Email,20167,509,34.38,27,2321.25
2024-09-18,Email,18669,526,28.66,30,2816.89
2024-12-23,Display,256487,1055,513.81,9,623.41
2023-09-28,Email,16132,381,23.37,18,1583.05
2024-12-19,Video,79438,600,627.18,9,551.9
2024-12-24,Paid Search,108386,4274,4848.96,180,13672.09
2024-12-26,Video,99869,869,789.57,11,809.62
2023-08-27,Paid Social,106536,1399,1029.97,25,1628.99
2024-05-11,Paid Search,71717,2298,2805.99,91,7027.16
2023-08-08,Paid Social,94518,1163,847.68,19,1476.34
2023-03-16,Paid Social,78582,884,651.03,17,1126.92
2024-01-03,Display,128786,494,229.04,5,297.28
2024-12-16,Display,227901,864,376.76,8,533.15
2023-10-05,Display,165858,746,363.25,9,455.44
2023-12-04,Paid Search,94163,3123,3822.68,122,10384.15
2024-12-31,Paid Search,116255,4175,5363.92,186,15441.05
2024-08-31,paid search,60740,2101,2347.97,78,6207.43
2024-02-22,Paid Social,99393,1336,979.89,29,1985.76
2023-02-21,Video,37830,342,277.68,4,357.71
2023-09-09,Display,134645,545,273.19,5,269.96
2024-12-14,Email,22904,544,34.49,30,2031.16
2023-06-28,Paid Social,89759,823,636.32,17,1018.1
2024-03-22,Video,41904,284,240.47,5,327.01
2024-11-20,Display,188153,806,439.68,7,409.1
2024-07-02,Display,132440,520,236.56,5,320.62
2023-10-29,Video,56542,511,460.68,9,667.48
2024-09-02,Email,20572,619,33.24,28,2055.92
2023-12-15,Display,180032,697,323.25,7,424.77
2024-06-16,Display,177475,791,390.21,6,342.88
2024-12-20,Paid Search,131670,4416,5062.52,135,12107.65
2023-01-20,Email,13717,307,15.13,18,1674.92
2024-10-04,Video,57841,441,392.7,8,606.65
2023-04-18,Display,150512,638,329.25,5,307.64
2024-12-16,Video,84220,629,589.79,9,679.83
2023-01-30,Email,12389,340,19.55,15,1385.87
2023-03-25,Video,44848,377,368.64,6,376.52
2024-03-10,Paid Search,48677,1530,1792.51,51,4113.54
2024-07-22,Paid Social,73228,875,656.54,19,1543.5
2024-12-13,Display,219925,771,378.91,9,433.52
2024-02-10,Paid_Search,41200,1526,1487.09,63,4684.6
2024-10-03,Video,68406,574,478.08,9,607.2
2023-04-01,Paid Social,112319,1058,820.22,26,1695.05
2024-07-31,Video,39675,332,307.84,5,374.6
2023-11-24,Display,223470,715,624.83,12,781.01
2024-09-20,Email,22170,589,36.03,28,2417.52
2023-07-15,Email,13970,365,22.81,18,1531.72
2023-10-26,Email,21827,563,35.81,32,2263.78
2023-06-10,Video,42259,333,315.27,4,285.4
2023-05-05,Video,49682,334,282.13,6,654.29
2024-02-01,Display,120590,492,215.02,4,207.41
2023-04-06,Display,172192,674,353.48,6,335.87
2024-06-29,Paid Search,52236,1670,1977.0,88,6048.72
2023-08-01,Paid Search,50451,2042,2362.53,97,7093.85
2023-06-15,paid_social,91485,1093,791.94,23,1503.86
2023-12-24,Email,26420,645,,28,2300.21
2024-04-24,Display,155123,643,316.22,6,336.53
2024-03-05,Display,155831,598,313.65,6,409.62
2023-07-05,Paid Social,78993,1027,1018.51,35,2208.82
2024-06-24,Video,51339,395,304.77,8,518.63
2024-07-12,Paid Social,113747,1605,1122.77,30,2257.25
2023-03-25,Paid Social,96540,1140,787.83,28,1611.65
2024-06-18,Paid Social,136078,1613,1090.45,38,2529.89
2023-12-09,Paid Search,73310,2044,2581.86,80,5639.03
2024-02-15,Video,41973,337,286.08,5,362.4
2024-11-10,Paid Social,164934,2360,1722.49,63,4481.13
2024-04-28,Paid Social,101835,1070,798.21,22,1441.41
2023-08-24,Paid Social,73122,722,463.29,13,719.02
2024-05-14,Paid Social,98210,1088,693.0,21,1628.25
2023-06-02,Video,31853,247,220.7,3,251.29
2024-11-26,Paid Search,90435,2556,5724.72,230,17973.03
2024-10-21,Display,191122,843,471.39,9,516.29
2024-08-28,Paid_Search,58062,2187,2354.18,77,6172.2
2023-04-15,Paid Search,44468,1424,1901.52,55,4936.56
2024-10-07,paid search,66492,2124,2536.04,93,6273.14
2024-11-04,Paid Social,140206,1900,,43,2806.72
2024-05-09,Paid Search,60594,2031,2501.95,89,6339.68
2023-06-25,Email,14178,14481,22.39,17,1603.46
2023-10-25,Video,46766,345,306.04,7,459.1
2023-10-16,Paid Social,102861,1375,1158.04,24,1408.43
2023-04-02,Paid Search,50705,1976,2216.09,83,6457.28
2024-01-17,Paid Social,100683,1550,1124.54,25,1504.09
2024-05-11,Email,16126,385,23.08,18,1834.21
2023-06-27,Paid Social,101615,1253,756.27,22,
2023-01-13,Display,115863,492,220.28,4,227.29
2023-10-07,Display,152384,597,312.5,6,329.92
2024-11-19,Display,193618,642,319.38,5,342.38
2023-08-27,Paid Search,56055,2170,2551.08,97,9180.15
2024-03-23,Email,15653,383,25.76,24,2145.13
2023-07-31,Paid Social,87480,992,758.85,17,1042.37
2024-06-23,Paid Social,117478,1299,1073.1,24,1822.64
2023-07-27,Paid Social,94802,1171,837.28,21,1348.58
2024-11-24,Paid Social,167349,2042,1253.06,43,2779.25
2023-11-13,Email,24790,700,38.82,42,3679.62
2024-02-05,Display,132282,488,224.87,5,312.09
2023-07-27,Display,135140,460,235.34,4,201.15
2023-01-06,Paid Search,42445,1567,1936.19,67,5456.07
2023-09-05,Paid Search,53939,1893,2377.69,83,7560.84
2023-04-11,Email,16767,357,22.56,22,1709.98
2023-01-19,Paid Search,48176,1670,1937.27,66,4348.69
2024-12-08,Display,214485,740,379.2,8,527.51
2024-05-23,Display,161192,625,298.71,7,426.71
2024-06-10,Video,49406,380,354.25,7,595.23
2023-02-09,Video,38569,425,355.5,8,494.15
2023-05-12,Video,46575,369,298.84,7,560.72
2023-10-19,Video,40140,336,304.67,5,366.54
2023-03-22,Paid Social,92485,1210,896.75,26,1673.45
2024-07-23,Paid Social,107849,1496,1310.13,34,2246.33
2024-08-27,Paid Social,88735,1050,711.98,23,1784.98
2024-09-03,Email,20750,651,38.92,33,3068.27
2023-09-18,Paid Search,59952,1704,2147.79,76,5781.0
2023-12-09,Display,231610,944,559.76,10,650.76
2023-04-19,Display,144099,653,386.79,5,278.95
2023-02-06,Video,35727,249,225.96,3,206.21
2023-07-04,Paid Search,47949,1539,2610.3,79,6060.46
2023-09-22,Video,50405,375,279.52,5,433.07
2023-10-09,Display,178357,673,376.98,8,466.61
2023-01-01,Email,10100,245,13.7,14,1245.73
2023-06-18,Display,142752,561,264.47,7,420.45
2023-09-12,Display,115073,474,218.97,4,229.38
2024-06-04,Paid Search,56430,2274,2709.69,94,8249.43
2023-05-19,Email,20897,542,30.71,26,2318.64
2023-08-27,Video,56076,438,371.78,6,466.61
2024-07-08,Display,111496,436,251.61,4,219.26
2023-07-16,Display,123354,577,279.01,6,369.76
2023-05-31,Display,131538,478,264.71,5,299.69
2023-10-13,Video,41493,357,302.06,5,301.61
2024-10-26,Display,191822,663,325.4,11,639.05
2023-05-25,Email,23988,577,30.88,29,2332.86
2024-12-10,Email,32956,735,43.43,30,2575.82
2024-08-30,Paid Search,61493,2182,2598.39,77,5962.91
2023-08-19,Paid Search,47561,1833,2248.1,67,5603.7
2023-08-16,Email,16749,383,25.15,23,2133.99
2023-11-28,Paid Search,62500,2274,2370.44,102,8058.99
2023-07-12,Email,14770,426,24.91,19,1608.33
2024-12-10,Paid Social,178231,2303,1682.94,47,2898.93
2024-04-10,Display,149647,554,265.81,5,305.73
2023-12-27,Paid Social,155538,1550,1201.47,34,2417.94
2024-01-06,Paid Social,82557,941,,19,1288.71
2024-02-03,Paid Social,79532,820,536.44,13,848.74
01/06/2024,Email,13897,303,17.83,16,1536.17
2024-04-06,Paid Search,52764,2241,2692.08,109,8727.19
2023-08-16,Paid Social,69432,610,452.79,12,874.3
2023-07-20,Display,103059,417,224.55,4,218.33
2024-07-13,Paid Search,54614,2022,2376.92,88,6436.17
2024-12-13,Video,74489,669,624.39,11,840.08
2024-07-09,Video,41900,358,327.14,5,433.24
2024-05-21,Email,18596,522,32.93,28,2521.08
2023-02-27,Display,100339,401,,4,254.49
2024-11-09,Display,195572,711,327.7,8,519.48
2024-09-01,Email,17622,498,33.42,22,2067.55
2024-07-24,Display,121069,451,224.54,3,189.01
2023-10-22,Video,55000,451,387.98,6,503.07
2023-12-16,Video,69966,521,460.74,11,770.04
2023-11-09,Display,214407,993,427.28,11,630.31
2024-09-27,Display,197396,799,437.13,10,556.65
2024-06-29,Email,14694,337,17.29,21,1809.98
2023-03-11,Paid Search,37418,1234,1552.48,39,3525.81
2023-04-21,Display,117153,422,194.4,4,205.18
2023-03-19,Paid Social,100016,1182,825.33,19,1121.66
2023-11-16,Email,21956,500,33.34,25,2186.06
2023-01-12,Paid Search,41096,1399,1892.08,49,4210.59
2024-07-17,Display,114652,432,228.13,5,332.93
2024-12-31,Display,171691,674,302.16,9,611.72
2023-07-06,Paid Social,87197,1101,1216.7,24,1490.1
2024-12-21,Paid Social,174367,2474,1634.94,61,3572.92
2024-05-19,Video,66821,489,485.38,8,567.06
2023-06-26,Paid Search,55583,2139,2348.49,72,5034.36
2023-09-21,Paid Social,96527,1006,762.18,13,808.11
2023-10-26,Video,46200,330,312.49,5,329.14
2024-01-17,Video,40483,391,398.6,6,385.12
2024-12-16,Email,31865,856,48.28,38,3331.99
2023-05-20,Email,13979,359,21.66,15,1064.54
2024-06-08,Paid Social,110120,1423,1136.23,33,1729.06
2024-01-05,Email,14996,340,21.36,21,2010.28
2023-07-22,Display,137509,542,233.62,6,328.88
2024-12-30,Display,284988,1145,574.78,12,700.84
2024-09-11,Video,53968,434,433.28,6,433.01
2024-01-15,Video,36911,266,201.92,3,263.44
2024-03-01,Paid Search,61136,2668,3070.22,114,9894.69
2024-04-02,Email,15548,328,19.04,16,
2024-11-19,Video,66538,558,530.74,8,572.52
2023-11-25,Display,222280,978,790.06,20,1220.58
2023-10-14,Video,53424,368,319.89,5,363.25
2024-04-20,Video,54712,428,397.17,5,317.42
2023-06-17,Email,14753,385,22.05,21,1612.89
2023-06-06,Paid Search,53413,1855,2570.27,85,6637.59
2024-02-05,Video,40231,351,330.02,6,367.87
2024-12-30,Paid Social,165130,1866,1249.46,37,2394.26
2024-08-07,Display,163512,659,351.65,8,476.55
2024-03-01,Email,24758,623,41.24,29,2810.24
2024-01-24,Display,139703,528,277.64,6,317.25
2023-11-16,Video,57673,503,493.96,8,511.11
2024-03-14,Video,52444,468,526.62,9,734.16
2024-05-12,Email,17794,441,24.57,28,2497.91
2023-04-22,Video,51620,396,379.63,5,401.26
2023-04-25,Email,14651,365,21.93,23,2070.63
2024-06-27,Display,136646,531,233.76,5,305.36
2024-03-30,Paid Social,99513,1182,888.87,26,1719.32
2023-10-03,Paid Social,121388,1581,1223.29,31,2230.02
2024-07-14,Paid Search,48830,1883,2423.3,65,4654.28
2023-03-06,Video,37552,333,313.02,6,367.05
2023-06-29,Paid Social,100918,1132,749.94,24,1864.12
2024-08-03,Paid Social,107431,1373,943.1,26,1662.22
2024-08-10,Display,109828,441,219.1,4,248.12
2024-05-15,Email,18397,423,25.89,21,1856.89
2023-09-27,Paid Search,78822,2850,3225.4,131,10107.08
2024-06-15,Display,148187,625,306.16,6,386.03
2023-09-23,Paid Search,60308,2174,2297.4,85,7140.68
2023-07-03,Paid Social,81350,1150,1155.43,34,2453.32
2023-03-28,Video,43751,367,317.59,5,366.64
2023-02-08,Video,39777,282,245.3,6,474.21
2023-09-12,Email,19288,465,25.84,31,2479.65
2024-12-08,Email,22284,601,35.09,29,2795.34
2024-12-31,Video,75036,519,520.41,7,494.05
2023-07-21,Email,15861,406,24.46,23,2208.76
2023-05-23,Paid Social,106473,1336,,26,1819.1
2024-09-23,Display,166312,713,364.88,7,395.63
2023-09-14,Video,55707,427,414.63,6,400.16
2024-04-20,Paid Search,41952,1544,1752.03,62,4794.25
2023-07-10,Display,99569,408,203.25,4,232.83
2024-05-13,Display,153928,538,277.46,4,240.22
2023-02-15,Paid Search,49943,2248,3134.63,79,5987.43
2023-06-11,Paid Search,55285,1910,2074.85,73,5819.04
2023-05-07,Email,14419,370,22.35,19,1678.22
2024-08-16,Video,49510,427,415.98,7,497.58
2024-05-08,Video,39620,332,285.21,6,450.0
2023-10-16,Paid Search,59196,2148,2306.21,107,8226.66
2023-07-14,Email,12932,324,17.72,14,1218.61
2024-11-24,Email,16893,491,34.16,27,2520.94
2024-05-01,Display,190929,855,388.33,9,432.48
2024-07-29,Paid Search,42953,1317,1513.92,47,3814.24
2023-04-30,Paid Social,100075,1150,836.67,17,1021.01
2024-04-19,Email,17805,508,32.9,26,2533.42
2023-06-30,Paid Social,108861,1354,983.52,30,1719.67
2024-06-07,Paid Social,104277,1022,746.79,33,2118.85
2024-01-07,Display,133347,489,237.29,6,381.65
2023-09-18,Display,186187,708,340.1,7,409.9
2024-11-02,Display,211277,781,376.64,10,647.7
2023-10-01,Display,157264,473,230.4,4,237.19
2023-07-21,Paid Social,68186,789,577.93,14,1170.89
2024-01-05,Paid Social,77799,747,479.21,13,851.29
2024-04-21,Paid Social,107236,1248,912.44,22,1542.52
2023-04-14,Video,49998,359,332.81,5,376.43
2024-01-17,Display,154809,537,297.66,5,275.75
2024-01-22,Display,110303,469,201.77,5,289.33
2023-12-02,Video,78431,564,538.9,8,540.52
2023-08-21,Display,130533,496,253.98,6,355.21
2023-03-27,Paid Search,51295,1946,2679.85,63,5110.88
2024-04-14,Paid Search,49952,1718,1950.61,86,7230.05
2023-03-23,Video,39907,291,235.77,5,347.26
2024-10-02,Video,55235,484,424.03,9,583.58
2023-07-09,Video,38285,304,324.66,6,442.65
2023-08-22,Paid Search,46663,2088,2894.08,79,5941.98
2024-03-27,Video,40590,376,359.19,5,410.17
2023-12-01,Video,66800,489,432.31,5,345.36
2024-02-24,Email,11038,290,18.37,18,1703.28
2024-11-05,Email,29028,653,41.61,36,2815.48
2024-04-07,Video,55827,424,303.55,7,545.25
2023-10-07,Video,60704,497,368.31,8,584.7
2023-09-07,Display,126023,487,261.99,5,276.04
2023-07-02,Paid Search,40938,1491,1870.52,54,4649.12
2023-09-15,Paid Social,102898,1172,803.23,21,1343.17
2023-09-27,Paid Social,95790,1116,738.85,24,1597.04
2023-06-29,Display,124791,446,224.36,4,263.39
2024-09-17,Paid Social,126412,1512,965.05,38,2381.25
2023-01-01,Display,100670,474,237.36,5,276.32
2023-02-19,Paid Search,37525,1177,1635.98,73,5064.5
2024-09-08,Email,14461,444,24.59,18,1618.38
2023-06-14,Email,14026,317,16.99,16,1208.3
2024-01-26,Video,30537,235,232.2,3,198.81
2024-06-11,Paid Social,93490,1302,918.97,24,1391.19
2024-05-01,Paid Search,53221,2064,2283.03,84,6394.95
2024-11-21,Email,25207,639,40.86,32,2919.8
2023-12-23,Video,73085,578,524.71,8,480.21
2024-03-22,Display,131834,495,247.51,5,274.26
2023-04-17,Paid Search,53187,1694,1961.15,73,4868.75
2024-03-19,Paid Search,60163,2108,2509.83,76,5109.65
2024-05-07,Display,176204,793,381.74,9,510.79
2024-10-08,Paid Search,67663,2754,3032.4,126,9362.97
2023-06-21,Email,14341,303,18.29,16,1278.44
2023-10-28,Display,152565,737,381.16,8,553.23
2024-12-27,Paid Search,106735,4208,4792.66,165,12651.22
2023-02-15,Video,27298,206,169.09,4,275.58
2024-01-30,Display,103822,363,189.32,3,200.39
2023-05-20,Video,46981,349,304.34,7,440.4
2023-01-30,Paid Search,42478,1398,1658.81,66,5229.49
2023-06-19,PaidSearch,56394,2712,3483.76,98,8421.78
2023-09-28,Paid Social,81659,831,601.8,15,1004.9
2023-12-06,Email,28210,679,40.13,34,3664.19
2024-11-17,Display,205943,809,412.76,9,504.71
2023-07-17,Paid Search,53968,1641,2022.05,63,4682.39
2024-05-10,Paid Search,64340,1838,2243.27,82,6219.35
2024-07-18,Display,143550,569,303.17,5,241.15
2024-10-09,Paid Search,76263,2979,3793.21,137,9523.62
2023-05-03,Email,14714,338,19.82,16,1429.57
2023-02-14,Paid Search,47289,1696,2064.15,58,4565.12
2024-07-30,Video,50808,441,387.48,6,464.08
2024-01-09,Paid Search,50922,1745,2210.81,66,5270.71
2024-11-09,Paid Search,66177,1949,2194.56,67,5540.17
2024-07-20,Paid Search,45215,1746,2264.35,60,4916.64
2024-12-14,Video,100781,945,946.06,20,1626.41
2024-04-05,Paid Search,58631,1877,1805.76,70,5665.44
2024-04-15,Display,149223,605,295.93,6,329.47
2024-07-26,Email,14258,321,20.33,16,1485.78
2024-02-29,Paid Social,94389,1146,813.23,28,1714.15
2023-02-09,Paid Search,43556,1626,1890.57,65,4987.81
2023-10-20,Video,52917,381,352.13,7,492.64
2023-08-31,Paid Social,86717,951,648.22,26,1706.25
2024-01-10,Email,19731,501,30.64,20,1654.18
2023-05-23,Email,20422,525,32.93,21,2238.9
2023-11-21,Display,201292,699,581.04,12,817.89
2023-02-06,Display,99246,389,175.83,3,156.11
2023-11-11,Video,73370,556,507.71,9,645.92
2024-01-09,Display,123537,491,270.04,5,320.74
2023-04-28,Video,53645,420,368.65,7,472.3
2024-01-14,Display,130275,473,230.72,6,332.13
2024-09-13,Display,131116,442,215.3,3,208.21
2023-04-07,Paid Social,85103,1173,834.45,20,1340.3
2024-04-18,Display,140405,586,310.56,5,332.57
2024-08-05,Display,175418,702,325.5,7,392.91
2023-11-06,Paid Search,72813,2133,2400.3,93,7546.65
2023-10-04,Paid Search,73989,1944,2274.3,76,4975.26
2024-09-28,Paid Search,53368,1608,1822.75,70,5850.1
2024-10-16,Paid Search,81489,2761,3266.49,104,6697.02
2024-09-14,Paid Search,61550,2433,3322.53,109,8749.8
2024-02-02,Display,136590,546,296.9,5,307.15
2023-04-24,Paid Social,111883,1417,1288.59,24,1456.08
2024-01-29,Paid Search,53293,1910,2275.81,72,6081.64
2024-11-24,Display,237100,903,405.76,10,568.17
2023-12-16,Paid Search,71782,2372,2918.76,88,7505.05
2024-01-21,Video,47233,368,315.68,6,408.87
2023-02-23,Paid Social,83773,974,624.28,22,1431.79
2023-02-17,Paid Search,44956,1269,1503.11,43,3181.04
2024-05-31,Display,155199,639,303.92,6,369.81
2023-03-01,Video,40341,331,303.33,6,426.26
2023-07-13,Display,115754,419,204.3,5,302.04
2024-08-30,Display,128198,465,223.62,6,353.03
2024-02-07,Paid Search,46888,1960,2479.28,78,7132.66
2024-01-12,Paid Social,72018,790,463.39,17,978.85
2024-02-28,Paid Social,104950,1335,930.45,32,2681.07
2024-12-09,Paid Social,187137,2121,1462.52,36,2543.26
